data_somministrazione;area;totale;sesso_maschile;sesso_femminile;prima_dose;seconda_dose;pregressa_infezione;dose_aggiuntiva;codice_NUTS1;codice_NUTS2;codice_regione_ISTAT;nome_area;Latitudine;Longitudine;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;nuovi_positivi;dimessi_guariti;deceduti;totale_casi;tamponi;casi_testati
2021-01-05;UMB;855;430;425;855;0;0;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;275;43;318;3615;3933;55;234;25155;640;29728;513892;255640
2021-01-05;CAL;1557;734;823;1555;0;2;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;242;19;261;8237;8498;-65;177;15992;498;24988;449285;429907
2021-01-05;PIE;5406;1617;3789;5399;0;7;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2847;187;3034;16608;19642;-871;1109;173930;8043;201615;1704739;994333
2021-01-05;LOM;7881;2586;5295;7875;0;6;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;3344;475;3819;48498;52317;-370;1338;409548;25406;487271;4930952;2634038
2021-01-05;PAT;759;262;497;759;0;0;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;371;45;416;1660;2076;11;228;19640;984;22700;458550;153111
2021-01-05;LAZ;7469;2838;4631;7366;0;103;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;2869;308;3177;74131;77308;231;1719;89730;3935;170973;2765552;2073377
2021-01-05;FVG;1679;552;1127;1677;0;2;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;657;59;716;11078;11794;101;688;38704;1772;52270;954564;346775
2021-01-05;PUG;5120;2257;2863;5117;0;3;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1401;152;1553;52027;53580;41;1081;39235;2550;95365;1075382;666941
2021-01-05;CAM;7238;3637;3601;7075;0;163;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1372;97;1469;74891;76360;-1137;688;114518;2975;193853;2079610;1389809
2021-01-05;LIG;2880;896;1984;2880;0;0;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;708;73;781;4791;5572;-176;404;53412;2929;61913;724539;327367
2021-01-05;MAR;1589;594;995;1570;0;19;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;495;65;560;12146;12706;389;458;29447;1634;43787;550075;326877
2021-01-05;MOL;451;180;271;451;0;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;57;8;65;1487;1552;-116;14;5015;202;6769;118084;107955
2021-01-05;VEN;7335;2186;5149;7333;0;2;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;2694;361;3055;91173;94228;-728;3151;168881;6988;270097;3374382;1235218
2021-01-05;TOS;5386;1835;3551;5326;0;60;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;860;139;999;8638;9637;-342;337;109021;3762;122420;1917959;1073738
2021-01-06;CAL;957;520;437;957;0;0;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;244;20;264;8427;8691;193;398;16196;499;25386;452241;432831
2021-01-06;EMR;8296;2958;5338;8295;0;1;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2665;236;2901;55168;58069;892;1576;116526;8066;182661;2644635;1252185
2021-01-06;LAZ;5217;1997;3220;5097;0;120;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;2843;306;3149;74617;77766;458;2007;91242;3972;172980;2780969;2079718
2021-01-06;CAM;7652;3751;3901;7507;0;145;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1362;99;1461;74882;76343;-17;1366;115882;2994;195219;2096822;1404484
2021-01-06;UMB;847;326;521;847;0;0;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;277;45;322;3752;4074;141;347;25358;643;30075;518260;257069
2021-01-06;FVG;717;266;451;717;0;0;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;649;62;711;11119;11830;36;606;39241;1805;52876;960944;348178
2021-01-06;SIC;6270;3301;2969;6206;0;64;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;1190;194;1384;36355;37739;313;1692;60874;2593;101206;1264942;840900
2021-01-06;TOS;4613;1503;3110;4561;0;52;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;815;146;961;8488;9449;-188;411;109593;3789;122831;1929121;1077856
2021-01-06;LOM;7170;2532;4638;7164;0;6;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;3424;471;3895;48796;52691;374;2952;412034;25498;490223;4959414;2642871
2021-01-06;VEN;8143;2392;5751;8140;0;3;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;2612;343;2955;88344;91299;-2929;3638;175322;7114;273735;3395768;1240441
2021-01-06;MAR;2216;804;1412;2197;0;19;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;512;67;579;12719;13298;592;743;29585;1647;44530;556983;331242
2021-01-06;LIG;1666;618;1048;1663;0;3;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;703;65;768;4656;5424;-148;365;53907;2947;62278;729125;328647
2021-01-06;MOL;695;263;432;695;0;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;57;9;66;1405;1471;-81;27;5123;202;6796;118577;108364
2021-01-06;SAR;1639;556;1083;1639;0;0;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;494;47;541;16372;16913;143;335;14906;786;32605;496887;416745
2021-01-06;PAB;59;18;41;59;0;0;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;203;27;230;10875;11105;192;320;18584;762;30451;370250;164792
2021-01-06;ABR;1991;819;1172;1981;0;10;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;463;39;502;10829;11331;237;365;24066;1254;36651;529798;274632
2021-01-06;PUG;3968;1680;2288;3967;0;1;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1383;153;1536;52492;54028;448;1581;40345;2573;96946;1085419;670558
2021-01-06;BAS;296;130;166;296;0;0;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;92;4;96;6249;6345;175;210;4796;268;11409;189314;120208
2021-01-06;VDA;66;34;32;66;0;0;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;54;1;55;352;407;-1;26;6611;388;7406;63993;39413
2021-01-06;PAT;43;13;30;43;0;0;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;359;45;404;1620;2024;-52;203;19890;989;22903;461438;153546
2021-01-06;PIE;3121;1106;2015;3120;0;1;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2773;192;2965;15450;18415;-1227;1163;176275;8088;202778;1713074;997705
2021-01-07;MOL;602;210;392;602;0;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;55;8;63;1472;1535;64;68;5124;205;6864;119457;109151
2021-01-07;PAB;921;329;592;921;0;0;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;205;25;230;11021;11251;146;263;18700;763;30714;372082;165367
2021-01-07;PUG;5738;2470;3268;5738;0;0;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1390;154;1544;51997;53541;-487;657;41468;2594;97603;1088595;673205
2021-01-07;MAR;1821;642;1179;1804;0;17;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;521;69;590;12992;13582;284;346;29633;1661;44876;559992;333430
2021-01-07;VDA;280;113;167;280;0;0;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;57;1;58;376;434;27;33;6617;388;7439;64223;39503
2021-01-07;UMB;1301;388;913;1301;0;0;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;277;44;321;3740;4061;-13;64;25432;646;30139;518690;257216
2021-01-07;SIC;9077;4213;4864;8993;0;84;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;1228;196;1424;37281;38705;966;1435;61307;2629;102641;1273514;845898
2021-01-07;FVG;2110;727;1383;2110;0;0;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;661;64;725;11640;12365;535;671;39744;1834;53943;967089;349970
2021-01-07;PIE;5406;1743;3663;5404;0;2;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2760;184;2944;14755;17699;-716;1004;177977;8106;203782;1718642;1000112
2021-01-07;LAZ;7970;2991;4979;7813;0;157;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;2882;310;3192;74731;77923;157;1779;92821;4015;174759;2793308;2085688
2021-01-07;PAT;1302;329;973;1299;0;3;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;361;47;408;1538;1946;-78;170;20133;994;23073;463967;153931
2021-01-07;EMR;10298;3413;6885;10294;0;4;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2701;240;2941;53944;56885;-1184;2228;119874;8130;184889;2654264;1256332
2021-01-07;TOS;6181;1840;4341;6093;0;88;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;827;146;973;8527;9500;51;667;110191;3807;123498;1937498;1080858
2021-01-07;VEN;8363;2318;6045;8362;0;1;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;2594;359;2953;89223;92176;877;3596;177998;7157;277331;3413011;1245604
2021-01-07;BAS;645;322;323;645;0;0;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;94;4;98;6272;6370;25;62;4832;269;11471;190075;120538
2021-01-07;ABR;1712;657;1055;1705;0;7;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;478;36;514;10803;11317;-14;229;24298;1265;36880;532082;275385
2021-01-07;CAL;2226;1091;1135;2222;0;4;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;249;21;270;8534;8804;113;361;16438;505;25747;454151;434578
2021-01-07;LOM;11817;3660;8157;11775;0;42;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;3363;473;3836;50406;54242;1551;2799;413248;25532;493022;4979745;2650393
2021-01-07;CAM;8909;4167;4742;8734;0;175;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1385;96;1481;74878;76359;16;1052;116879;3033;196271;2108752;1410977
2021-01-07;LIG;3226;1096;2130;3223;0;3;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;711;62;773;4528;5301;-123;196;54210;2963;62474;730767;329176
2021-01-07;SAR;3173;1111;2062;3169;0;4;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;492;48;540;16519;17059;146;340;15091;795;32945;499345;418496
2021-01-08;VDA;301;131;170;301;0;0;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;54;1;55;370;425;-9;25;6651;388;7464;64477;39592
2021-01-08;BAS;556;220;336;556;0;0;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;95;4;99;6387;6486;116;157;4873;269;11628;191560;121207
2021-01-08;UMB;1193;344;849;1193;0;0;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;280;43;323;3785;4108;47;215;25598;648;30354;522585;258421
2021-01-08;SIC;8163;3800;4363;8070;0;93;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;1246;200;1446;38226;39672;967;1842;62147;2664;104483;1284101;852250
2021-01-08;SAR;3356;1240;2116;3354;0;2;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;504;50;554;16511;17065;6;243;15313;810;33188;502097;420910
2021-01-08;CAL;2202;1049;1153;2195;0;7;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;250;21;271;8689;8960;156;355;16634;508;26102;456555;436896
2021-01-08;LAZ;7997;3002;4995;7799;0;198;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;2871;309;3180;74675;77855;-68;1613;94457;4060;176372;2805922;2090439
2021-01-08;CAM;10459;4970;5489;10192;0;267;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1395;100;1495;73651;75146;-1213;984;119030;3079;197255;2117641;1415674
2021-01-08;TOS;6063;1695;4368;5970;0;93;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;807;139;946;8289;9235;-265;452;110885;3830;123950;1945061;1083608
2021-01-08;VEN;9417;2837;6580;9403;0;14;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;2549;357;2906;88044;90950;-1226;3388;182506;7263;280719;3430733;1250287
2021-01-08;PAT;1539;342;1197;1538;0;1;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;355;46;401;1529;1930;-16;80;20225;998;23153;465019;154092
2021-01-08;FVG;2346;752;1594;2346;0;0;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;671;64;735;11841;12576;211;633;40138;1862;54576;973526;351423
2021-01-08;EMR;10882;3587;7295;10879;0;3;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2691;245;2936;53912;56848;-37;2026;121855;8210;186913;2669612;1260158
2021-01-08;LOM;12760;3941;8819;12749;0;11;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;3436;466;3902;50775;54677;435;1963;414643;25665;494985;4998160;2656804
2021-01-08;PIE;5551;1767;3784;5549;0;2;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2757;176;2933;14612;17545;-154;845;178949;8133;204627;1723609;1003245
2021-01-08;LIG;2941;1002;1939;2939;0;2;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;717;67;784;4421;5205;-96;400;54689;2980;62874;735330;330608
2021-01-08;MOL;433;142;291;433;0;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;53;8;61;1263;1324;-211;76;5407;209;6940;120247;109821
2021-01-08;MAR;1583;592;991;1568;0;15;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;532;68;600;13412;14012;430;564;29752;1676;45440;565788;337261
2021-01-08;ABR;1660;638;1022;1651;0;9;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;480;36;516;10581;11097;-220;160;24672;1269;37038;534132;276020
2021-01-08;PUG;5701;2400;3301;5699;0;2;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1362;163;1525;52397;53922;381;1349;42409;2621;98952;1099615;678168
2021-01-08;PAB;1537;484;1053;1537;0;0;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;208;24;232;11119;11351;100;163;18757;769;30877;373746;165782
2021-01-09;TOS;4542;1622;2920;4475;0;67;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;792;139;931;8174;9105;-130;529;111534;3840;124479;1956024;1087156
2021-01-09;PAT;195;42;153;195;0;0;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;333;48;381;1457;1838;-92;142;20451;1006;23295;467966;154496
2021-01-09;LOM;12514;4615;7899;12506;0;8;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;3577;456;4033;51404;55437;760;2506;416326;25728;497491;5023007;2664865
2021-01-09;LIG;1338;484;854;1337;0;1;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;702;65;767;4377;5144;-61;526;55257;2999;63400;739849;332011
2021-01-09;MAR;1722;608;1114;1702;0;20;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;529;71;600;14006;14606;594;688;29837;1685;46128;571099;341285
2021-01-09;VEN;7937;2539;5398;7932;0;5;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;2540;349;2889;86562;89451;-1499;3100;187023;7345;283819;3451512;1255475
2021-01-09;MOL;457;154;303;457;0;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;53;9;62;1103;1165;-159;38;5603;210;6978;120826;110373
2021-01-09;PAB;612;326;286;612;0;0;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;208;24;232;11291;11523;172;380;18956;778;31257;376673;166561
2021-01-09;PUG;4900;2252;2648;4896;0;4;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1376;175;1551;53184;54735;813;1499;43068;2648;100451;1110495;682485
2021-01-09;VDA;445;200;245;445;0;0;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;50;1;51;386;437;12;22;6661;388;7486;64752;39706
2021-01-09;PIE;6206;2197;4009;6204;0;2;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2689;172;2861;12968;15829;-1716;1532;182165;8165;206159;1734982;1006938
2021-01-09;FVG;2538;848;1690;2537;0;1;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;690;62;752;12138;12890;314;1015;40825;1876;55591;981950;353683
2021-01-09;CAL;2107;1132;975;2099;0;8;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;262;22;284;8986;9270;310;423;16746;509;26525;459663;439871
2021-01-09;SIC;7262;3427;3835;7200;0;62;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;1256;205;1461;38937;40398;726;1839;63229;2695;106322;1294528;858606
2021-01-09;ABR;1615;694;921;1603;0;12;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;463;40;503;10760;11263;166;400;24901;1274;37438;538731;277443
2021-01-09;BAS;560;161;399;560;0;0;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;86;4;90;6469;6559;73;143;4941;271;11771;192881;121984
2021-01-09;LAZ;6458;2635;3823;6345;0;113;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;2824;310;3134;75035;78169;314;1543;95632;4114;177915;2817904;2096127
2021-01-09;UMB;1718;495;1223;1718;0;0;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;279;47;326;3911;4237;129;295;25760;652;30649;526153;259676
2021-01-09;CAM;10564;5022;5542;10301;0;263;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1376;107;1483;73793;75276;130;1263;120127;3115;198518;2132355;1422156
2021-01-09;SAR;4089;1444;2645;4089;0;0;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;496;47;543;16599;17142;77;305;15534;817;33493;505206;423581
2021-01-09;EMR;10001;3458;6543;9997;0;4;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2679;240;2919;55449;58368;1520;1790;122054;8279;188701;2685079;1264605
2021-01-10;ABR;1272;540;732;1268;0;4;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;465;41;506;11035;11541;278;315;24935;1277;37753;542413;278572
2021-01-10;BAS;77;24;53;77;0;0;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;81;4;85;6552;6637;78;108;4967;275;11879;193834;122458
2021-01-10;VDA;220;71;149;212;0;8;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;53;1;54;376;430;-7;19;6686;389;7505;64906;39760
2021-01-10;CAL;959;540;419;959;0;0;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;256;25;281;9331;9612;342;409;16808;514;26934;462587;442621
2021-01-10;CAM;8165;3736;4429;7962;0;203;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1377;106;1483;73905;75388;112;1253;121255;3128;199771;2147766;1432377
2021-01-10;LIG;651;264;387;647;0;4;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;709;64;773;4453;5226;82;374;55538;3010;63774;742726;333083
2021-01-10;UMB;1067;274;793;1067;0;0;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;265;50;315;3989;4304;67;257;25942;660;30906;528657;260437
2021-01-10;EMR;7175;2687;4488;7174;0;1;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2705;237;2942;56966;59908;1540;2193;122647;8337;190892;2695285;1269123
2021-01-10;LAZ;4150;1745;2405;4083;0;67;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;2850;323;3173;75612;78785;616;1746;96745;4131;179661;2829610;2101259
2021-01-10;SIC;3567;1598;1969;3545;0;22;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;1265;208;1473;40033;41506;1108;1733;63821;2728;108055;1303264;863763
2021-01-10;TOS;3036;1123;1913;2982;0;54;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;769;140;909;8192;9101;-4;472;111995;3855;124951;1965493;1091275
2021-01-10;FVG;2943;919;2024;2943;0;0;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;703;64;767;12118;12885;-5;642;41450;1898;56233;986523;355337
2021-01-10;PIE;5249;2290;2959;5246;0;3;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2703;176;2879;12463;15342;-487;803;183444;8176;206962;1739805;1009307
2021-01-10;SAR;2221;763;1458;2220;0;1;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;507;47;554;16673;17227;85;301;15739;828;33794;507930;425815
2021-01-10;LOM;10557;3984;6573;10549;0;8;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;3598;459;4057;53741;57798;2361;3267;417173;25787;500758;5048018;2674656
2021-01-10;PAT;87;20;67;87;0;0;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;343;46;389;1609;1998;160;345;20629;1013;23640;470118;155040
2021-01-10;VEN;5036;1673;3363;5035;0;1;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;2585;355;2940;85873;88813;-638;2167;189784;7389;285986;3466098;1259295
2021-01-10;MAR;1746;702;1044;1732;0;14;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;541;73;614;14632;15246;640;687;29871;1698;46815;576643;345005
2021-01-10;MOL;270;72;198;270;0;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;56;7;63;1183;1246;81;112;5632;212;7090;121872;111292
2021-01-10;PUG;2351;1062;1289;2351;0;0;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1375;165;1540;53739;55279;544;1162;43662;2672;101613;1119005;684680
2021-01-10;PAB;2;2;0;2;0;0;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;221;24;245;11415;11660;137;262;19081;778;31519;378840;167033
2021-01-11;PAT;765;235;530;765;0;0;0;ITH;ITH2;4;Provincia Autonoma Trento;46.06893511;11.12123097;350;45;395;1599;1994;-4;69;20696;1019;23709;470470;155196
2021-01-11;CAL;2195;1064;1131;2193;0;2;0;ITF;ITF6;18;Calabria;38.90597598;16.59440194;273;24;297;9332;9629;17;270;17056;519;27204;464378;444139
2021-01-11;UMB;1338;365;973;1338;0;0;0;ITI;ITI2;10;Umbria;43.10675841;12.38824698;272;51;323;3949;4272;-32;49;26019;664;30955;529153;260622
2021-01-11;TOS;5185;1719;3466;5084;0;101;0;ITI;ITI1;9;Toscana;43.76923077;11.25588885;789;144;933;8087;9020;-81;379;112426;3884;125330;1971143;1093335
2021-01-11;VEN;7244;2102;5142;7243;0;1;0;ITH;ITH3;5;Veneto;45.43490485;12.33845213;2582;358;2940;84600;87540;-1273;1715;192734;7427;287701;3477099;1262079
2021-01-11;LAZ;5766;2206;3560;5621;0;145;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;2887;321;3208;75673;78881;96;1254;97858;4176;180915;2840111;2106088
2021-01-11;FVG;1907;621;1286;1906;0;1;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;688;67;755;12164;12919;34;361;41747;1928;56594;989014;356255
2021-01-11;PIE;8791;3001;5790;8785;0;6;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2705;177;2882;12103;14985;-357;609;184391;8195;207571;1744499;1011196
2021-01-11;CAM;4082;1879;2203;3967;0;115;0;ITF;ITF3;15;Campania;40.83956555;14.25084984;1400;109;1509;73208;74717;-671;1021;122910;3165;200792;2157456;1438729
2021-01-11;LOM;16321;5399;10922;16312;0;9;0;ITC;ITC4;3;Lombardia;45.46679409;9.190347404;3522;462;3984;50523;54507;-3291;1488;421890;25849;502246;5061374;2679880
2021-01-11;SIC;5937;2621;3316;5876;0;61;0;ITG;ITG1;19;Sicilia;38.11569725;13.362356699999998;1298;208;1506;41313;42819;1313;1587;64058;2765;109642;1311962;868928
2021-01-11;EMR;9359;3278;6081;9350;0;9;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2741;238;2979;58487;61466;1558;1942;122963;8403;192832;2704917;1272633
2021-01-11;MAR;1183;413;770;1165;0;18;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;548;81;629;13940;14569;-677;333;30868;1711;47148;578570;346156
2021-01-11;PUG;3762;1594;2168;3761;0;1;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1388;169;1557;53376;54933;-346;622;44604;2698;102235;1122582;687450
2021-01-11;LIG;2659;994;1665;2657;0;2;0;ITC;ITC3;7;Liguria;44.41149315;8.9326992;737;64;801;4281;5082;-144;226;55900;3018;64000;744811;333981
2021-01-11;ABR;1691;690;1001;1687;0;4;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;471;38;509;10871;11380;-161;120;25208;1285;37873;543730;278967
2021-01-11;VDA;328;113;215;328;0;0;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;52;1;53;389;442;12;27;6699;391;7532;65162;39852
2021-01-11;PAB;1594;522;1072;1594;0;0;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;233;24;257;11453;11710;50;125;19155;779;31644;379596;167387
2021-01-11;MOL;562;194;368;562;0;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;58;7;65;1145;1210;-36;25;5692;213;7115;122216;111540
2021-01-11;SAR;1219;522;697;1218;0;1;0;ITG;ITG2;20;Sardegna;39.21531192;9.110616306;517;48;565;16692;17257;30;231;15932;836;34025;510361;427715
2021-01-11;BAS;186;67;119;186;0;0;0;ITF;ITF5;17;Basilicata;40.63947052;15.80514834;92;6;98;6549;6647;10;79;5033;278;11958;194445;122613
2021-01-12;PUG;4227;1777;2450;4226;0;1;0;ITF;ITF4;16;Puglia;41.12559576;16.86736689;1392;170;1562;53688;55250;317;1261;45506;2740;103496;1133040;691753
2021-01-12;MAR;1237;418;819;1224;0;13;0;ITI;ITI3;11;Marche;43.61675973;13.5188753;588;79;667;13523;14190;-379;499;31734;1723;47647;584185;349670
2021-01-12;PAB;1712;461;1251;1712;0;0;0;ITH;ITH1;4;Provincia Autonoma Bolzano / Bozen;46.49933453;11.35662422;222;25;247;11449;11696;-14;99;19264;783;31743;381119;167793
2021-01-12;MOL;337;114;223;337;0;0;0;ITF;ITF2;14;Molise;41.55774754;14.65916051;59;6;65;1087;1152;-58;24;5769;218;7139;122584;111830
2021-01-12;VDA;303;73;230;303;0;0;0;ITC;ITC2;2;Valle d'Aosta / Vallée d'Aoste;45.73750286;7.320149366;49;1;50;382;432;-10;14;6722;392;7546;65492;40025
2021-01-12;ABR;1901;761;1140;1887;0;14;0;ITF;ITF1;13;Abruzzo;42.35122196;13.39843823;478;38;516;10621;11137;-243;152;25597;1291;38025;546247;279653
2021-01-12;LAZ;5597;2080;3517;5452;0;145;0;ITI;ITI4;12;Lazio;41.89277044;12.48366722;2871;326;3197;75390;78587;-294;1381;99491;4218;182296;2853312;2110984
2021-01-12;EMR;9484;3127;6357;9475;0;9;0;ITH;ITH5;8;Emilia-Romagna;44.49436681;11.341720800000001;2730;237;2967;57225;60192;-1274;1563;125749;8454;194395;2721570;1276221
2021-01-12;FVG;2291;735;1556;2291;0;0;0;ITH;ITH4;6;Friuli-Venezia Giulia;45.6494354;13.76813649;671;68;739;12179;12918;-1;647;42373;1950;57241;996728;358306
2021-01-12;PIE;10111;3423;6688;10105;0;6;0;ITC;ITC1;1;Piemonte;45.0732745;7.680687483;2653;171;2824;11946;14770;-215;901;185465;8237;208472;1751940;1014200
